code,split,id,intent_index,domain,query,detail
split_sens_gt_semantic_units,train,19007,,,HUD位置调到适中,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19009,,,电热水器温度再冷一点,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19020,,,调上一个频道,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19021,,,温度调高两挡风速降为一,"{""active_semantic_units"": 1, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,19024,,,为我设成中火,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19030,,,替我看下戊辰年是哪年,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19035,,,六月二号乘高铁去杭州站要多少钱,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19037,,,来一首刘德华的AFRAID OF YOUR LOVE,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19043,,,电视往后调三个台,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19046,,,阴历3月14日对应的阳历是多少,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1905,,,今天从虹桥机场到大兴机场的航班,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19054,,,整一个厨房模式吧,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1906,,,开启搅拌功能,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19063,,,播放蚁人英语版,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19064,,,把客厅推窗器推大三分之一,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19065,,,现在是阳历哪一年,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19069,,,净水器今天用水情况,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1907,,,放凯叔的三只小猪的故事,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19071,,,说一个段子,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19083,,,把百叶帘角度设置为六十度,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19085,,,我在收听啥新闻,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19087,,,开启座椅座椅加热AUTO,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19088,,,烟机的风给我开到最大风,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19094,,,属相是猪什么年的,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19100,,,帮我查询一下当前的二氧化碳浓度,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19103,,,今日大盘行情,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19107,,,放生活的故事,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1911,,,我想去胖子吗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19116,,,讲一个偷偷藏不住的故事,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19118,,,三百千克等于多少吨,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19120,,,天地玄黄宇宙洪荒出自哪本书,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19121,,,挂断一下客厅门锁的来电,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19124,,,电热水器现在几度,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19126,,,预约一下挂三号的内科,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1913,,,去六安高铁站的高铁多少钱,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19138,,,换个呃呃呃少年派,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19143,,,唱一首LAYLA你想喝点酒,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19145,,,电磁炉火力开小点,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19146,,,今天你个头啊你可以跟妹妹讲讲讲跳舞啊你好小乐,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19150,,,导航到世界之窗，走最快的线路,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1918,,,时间可以,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1931,,,开始放个噢沙漠,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1934,,,用英文发短信给张三的办公电话,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1935,,,帮我将空调声音为我调大点,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1937,,,昆明佳华有没有刮风也毕业了,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1942,,,八乘以多少等于十二点五,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1947,,,给小孩子播放最新的英语的儿童故事行吗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1951,,,小V,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1952,,,一体机停止暂停工作,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1955,,,切到后那一则新闻,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1962,,,后百分之十四的电量,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1964,,,十月一号从苏州站坐火车到上海虹桥要花一天两小时吗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1971,,,我想听王玥波的雍正剑侠图第一回,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1977,,,中央四套节目,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1981,,,六月一号从苏州去北京的航班MU零零零一商务舱还有余票吗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1982,,,你最近好吗的英语怎么说,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1986,,,加湿器最高档,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1987,,,帮我暂停一下相声,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1993,,,播放前夜的南方周末科技动态,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1994,,,衡水星期一晴,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1996,,,我需要听郭德纲的评书,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1997,,,空调调到二挡右侧车道,"{""active_semantic_units"": 1, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,1999,,,播个诶伏妖,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2002,,,前边多少红绿灯,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2005,,,你可以讲个故事吗名字叫汪汪队立大功,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2007,,,清蒸鲈鱼的做法,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2009,,,播放国家卫健委的新闻,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2012,,,美国跟英国的华盛顿之间的时差,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2013,,,激活NCA,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2015,,,我想吃养生餐,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2018,,,请播放MEET YOU歌曲,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2020,,,播放五点二十五,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2022,,,锅的菜谱继续运行,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2023,,,给我放一下学而篇,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2024,,,台灯设为起床模式,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2025,,,一体机解冻些吃的,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2026,,,打开珠海电台交通八百七十五,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2027,,,蓝迪寓言故事,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2028,,,把一体机的灯关了,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2032,,,帮我执行烟机爆炒档,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2035,,,卧室床的硬度调到百分之五十,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2042,,,阴历的这星期一的大的阴历的冬月初八,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2049,,,搜索汪苏泷,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2057,,,能够给小孩子播放绿野仙踪下集吗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2059,,,葱油面,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2061,,,你现在就查看剩余电量,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2062,,,客厅的风扇给我往正前方吹,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2063,,,下边一个新闻,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2070,,,武则天,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2071,,,马鞍山当涂县九十八号汽油什么价,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2072,,,能帮我来一点别的评书吗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2075,,,距离高考还剩多少天,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2076,,,可可杏仁饼,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2077,,,放这个小品,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2082,,,切换空调出风方向，同时吹向脸和脚,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2083,,,我想听神话故事给我推荐一个,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2086,,,洋芋菜谱有么,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2089,,,那你给我讲个故事吧,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2092,,,扫地机器人回充,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2095,,,播放古诗双调清江引惜别,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2097,,,今天唐山限行尾号,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2102,,,播放一首歌词里面有冷冷的冰雨的歌,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2103,,,给小孩子播放格林童话的儿童故事,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2105,,,床前明月光的唐诗释义是,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2107,,,客厅冰箱我想要把衣物吹干,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2114,,,从苏州到北京飞机,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2119,,,下雪了放点音乐,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2127,,,取消选择喜剧,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2128,,,腾讯控股最新市值是多少,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2130,,,告诉我怎么查故事,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2131,,,播放古诗水仙子赋李仁仲懒慢斋,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2133,,,关掉腾讯视频,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2135,,,帮我导航到Volkswagen,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2136,,,你想要明天下雨又能怎么样,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2138,,,客厅冰箱儿童锁键给我开开,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2140,,,中国电信的客服电话,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2142,,,有没有桂花酒酿芝士蛋糕,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2143,,,何时洗碗机能洗好碗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2146,,,将电风扇设置为睡眠风模式,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2149,,,播放古诗子夜吴歌春歌,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2153,,,古诗青春光,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2154,,,能够给小朋友播放一个适合1岁听的儿童故事吗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2155,,,HUD调到中等,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2157,,,农历腊月初十的事,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2158,,,我想看高中课程,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2166,,,空调温度设到二十一度三挡风,"{""active_semantic_units"": 1, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,2171,,,关闭哔哩哔哩打开咪咕视频,"{""active_semantic_units"": 0, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,2174,,,今天是八月几日,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2180,,,按顺序播放我的收藏,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2184,,,开启洗碗机存储模式,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2186,,,安全带关闭所有车窗,"{""active_semantic_units"": 1, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,2189,,,搜索Ralph Lauren,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2192,,,A股的交易时间是什么时候,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2193,,,提醒我农历8月15日9点去庙里上香,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2194,,,南瓜菜谱有啥,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2196,,,长春哪适合你们,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2197,,,盗墓笔记第一章,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2199,,,U盘音乐开下,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,2204,,,馒头的做法,"{""active_semantic_units"": 0, ""split_sens"": 1}"
